Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_LQG15HS82NJ02D,L,82 nH,inductor_footprints:LQG15HS82NJ02D,https://www.murata.com/products/productdetail?partno=LQG15HS47NJ02%23,INDUCTOR SMD 82 nH ±20%,Murata,LQG15HS82NJ02D,±20%,LQG15HS82NJ02D,https://www.trustedparts.com/en/search/LQG15HS82NJ02D,0.2,1.200
