Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type,3dviewer Link
C_C1210C472KFRACAUTO,C,4.7 nF,capacitor_footprints:C_1210_140_3225Metric,https://www.kemet.com/en/us/search.html?q=C1210C472KFRACAUTO,CAP SMD 4.7 nF X7R 10% 1210_140 1.5kV,Kemet,C1210C472KFRACAUTO,X7R,10%,1.5kV,1210_140,3225,C1210C,https://www.trustedparts.com/en/search/C1210C472KFRACAUTO,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_1210.step
C_C1210C103KFRACAUTO,C,10 nF,capacitor_footprints:C_1210_140_3225Metric,https://www.kemet.com/en/us/search.html?q=C1210C103KFRACAUTO,CAP SMD 10 nF X7R 10% 1210_140 1.5kV,Kemet,C1210C103KFRACAUTO,X7R,10%,1.5kV,1210_140,3225,C1210C,https://www.trustedparts.com/en/search/C1210C103KFRACAUTO,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_1210.step
C_C1210C333KFRACAUTO,C,33 nF,capacitor_footprints:C_1210_140_3225Metric,https://www.kemet.com/en/us/search.html?q=C1210C333KFRACAUTO,CAP SMD 33 nF X7R 10% 1210_140 1.5kV,Kemet,C1210C333KFRACAUTO,X7R,10%,1.5kV,1210_140,3225,C1210C,https://www.trustedparts.com/en/search/C1210C333KFRACAUTO,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_1210.step
C_C1210C393KFRACAUTO,C,39 nF,capacitor_footprints:C_1210_140_3225Metric,https://www.kemet.com/en/us/search.html?q=C1210C393KFRACAUTO,CAP SMD 39 nF X7R 10% 1210_140 1.5kV,Kemet,C1210C393KFRACAUTO,X7R,10%,1.5kV,1210_140,3225,C1210C,https://www.trustedparts.com/en/search/C1210C393KFRACAUTO,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_1210.step
