Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type,3dviewer Link
C_C1206R105K3RAC7800,C,1 µF,capacitor_footprints:C_1206_3216Metric,https://www.kemet.com/en/us/search.html?q=C1206R105K3RAC7800,CAP SMD 1 µF X7R 10% 1206 25V,Kemet,C1206R105K3RAC7800,X7R,10%,25V,1206,3216,C1206R,https://www.trustedparts.com/en/search/C1206R105K3RAC7800,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_1206.step
