Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_XFL3012-331ME,L,330 nH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 330 nH ±20%,Coilcraft,XFL3012-331ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-331ME,3.5,0.027
L_XFL3012-561ME,L,560 nH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 560 nH ±20%,Coilcraft,XFL3012-561ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-561ME,3.0,0.032
L_XFL3012-681ME,L,680 nH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 680 nH ±20%,Coilcraft,XFL3012-681ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-681ME,2.8,0.040
L_XFL3012-102ME,L,1 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 1 µH ±20%,Coilcraft,XFL3012-102ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-102ME,2.6,0.046
L_XFL3012-152ME,L,1.5 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 1.5 µH ±20%,Coilcraft,XFL3012-152ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-152ME,2.2,0.072
L_XFL3012-222ME,L,2.2 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 2.2 µH ±20%,Coilcraft,XFL3012-222ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-222ME,1.9,0.097
L_XFL3012-332ME,L,3.3 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 3.3 µH ±20%,Coilcraft,XFL3012-332ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-332ME,1.6,0.127
L_XFL3012-472ME,L,4.7 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 4.7 µH ±20%,Coilcraft,XFL3012-472ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-472ME,1.4,0.171
L_XFL3012-682ME,L,6.8 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 6.8 µH ±20%,Coilcraft,XFL3012-682ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-682ME,1.3,0.200
L_XFL3012-103ME,L,10 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 10 µH ±20%,Coilcraft,XFL3012-103ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-103ME,1.2,0.306
L_XFL3012-153ME,L,15 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 15 µH ±20%,Coilcraft,XFL3012-153ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-153ME,1.0,0.483
L_XFL3012-223ME,L,22 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 22 µH ±20%,Coilcraft,XFL3012-223ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-223ME,0.8,0.630
L_XFL3012-333ME,L,33 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 33 µH ±20%,Coilcraft,XFL3012-333ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-333ME,0.6,0.896
L_XFL3012-393ME,L,39 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 39 µH ±20%,Coilcraft,XFL3012-393ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-393ME,0.5,0.985
L_XFL3012-473ME,L,47 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 47 µH ±20%,Coilcraft,XFL3012-473ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-473ME,0.5,1.320
L_XFL3012-563ME,L,56 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 56 µH ±20%,Coilcraft,XFL3012-563ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-563ME,0.4,1.520
L_XFL3012-683ME,L,68 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 68 µH ±20%,Coilcraft,XFL3012-683ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-683ME,0.4,1.985
L_XFL3012-823ME,L,82 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 82 µH ±20%,Coilcraft,XFL3012-823ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-823ME,0.3,2.440
L_XFL3012-104ME,L,100 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 100 µH ±20%,Coilcraft,XFL3012-104ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-104ME,0.4,3.000
L_XFL3012-224ME,L,220 µH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 220 µH ±20%,Coilcraft,XFL3012-224ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-224ME,0.2,3.070
