Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Maximum DC Current (A),Diode Type
D_SMBJ20CA,D,20 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 20 V,Littelfuse,SMBJ20CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ20CA,0.0,Bidirectional TVS
D_SMBJ22CA,D,22 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 22 V,Littelfuse,SMBJ22CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ22CA,0.0,Bidirectional TVS
D_SMBJ24CA,D,24 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 24 V,Littelfuse,SMBJ24CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ24CA,0.0,Bidirectional TVS
D_SMBJ26CA,D,26 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 26 V,Littelfuse,SMBJ26CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ26CA,0.0,Bidirectional TVS
D_SMBJ28CA,D,28 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 28 V,Littelfuse,SMBJ28CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ28CA,0.0,Bidirectional TVS
D_SMBJ30CA,D,30 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 30 V,Littelfuse,SMBJ30CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ30CA,0.0,Bidirectional TVS
D_SMBJ33CA,D,33 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 33 V,Littelfuse,SMBJ33CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ33CA,0.0,Bidirectional TVS
D_SMBJ36CA,D,36 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 36 V,Littelfuse,SMBJ36CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ36CA,0.0,Bidirectional TVS
D_SMBJ40CA,D,40 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 40 V,Littelfuse,SMBJ40CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ40CA,0.0,Bidirectional TVS
D_SMBJ43CA,D,43 V,diode_footprints:DO-214AA,https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=09a6ae9a-73cb-4ac4-acac-e6dab92ab953,Bidirectional TVS SMD 43 V,Littelfuse,SMBJ43CA,SMBJ,https://www.trustedparts.com/en/search/SMBJ43CA,0.0,Bidirectional TVS
