Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Collector Current (A),Transistor Type
Q_BSZ100N06LS3GATMA1,Q,60 V,transistor_footprints:TSDSON-8FL,https://www.infineon.com/assets/row/public/documents/24/49/infineon-bsz100n06ls3-g-datasheet-en.pdf,Transistor 60 V,Infineon Technologies,BSZ100N06LS3GATMA1,BSZ100N06LS3GATMA1,https://www.trustedparts.com/en/search/BSZ100N06LS3GATMA1,20.0,-,N-Channel
