Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_744393230011,L,110 nH,inductor_footprints:74439323,https://www.we-online.com/components/products/datasheet/0011.pdf,INDUCTOR SMD 110 nH ±20%,Wurth Elektronik,744393230011,±20%,74439323,https://www.trustedparts.com/en/search/744393230011,23.7,2.44
L_744393230022,L,220 nH,inductor_footprints:74439323,https://www.we-online.com/components/products/datasheet/0022.pdf,INDUCTOR SMD 220 nH ±20%,Wurth Elektronik,744393230022,±20%,74439323,https://www.trustedparts.com/en/search/744393230022,20.0,3.78
L_744393230047,L,470 nH,inductor_footprints:74439323,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744393230047,±20%,74439323,https://www.trustedparts.com/en/search/744393230047,14.5,6.69
L_744393230056,L,560 nH,inductor_footprints:74439323,https://www.we-online.com/components/products/datasheet/0056.pdf,INDUCTOR SMD 560 nH ±20%,Wurth Elektronik,744393230056,±20%,74439323,https://www.trustedparts.com/en/search/744393230056,12.7,8.0
L_744393230068,L,680 nH,inductor_footprints:74439323,https://www.we-online.com/components/products/datasheet/0068.pdf,INDUCTOR SMD 680 nH ±20%,Wurth Elektronik,744393230068,±20%,74439323,https://www.trustedparts.com/en/search/744393230068,12.6,9.63
L_744393230082,L,820 nH,inductor_footprints:74439323,https://www.we-online.com/components/products/datasheet/0082.pdf,INDUCTOR SMD 820 nH ±20%,Wurth Elektronik,744393230082,±20%,74439323,https://www.trustedparts.com/en/search/744393230082,10.8,11.0
L_74439323010,L,1.0 µH,inductor_footprints:74439323,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74439323010,±20%,74439323,https://www.trustedparts.com/en/search/74439323010,10.0,13.44
L_74439323012,L,1.2 µH,inductor_footprints:74439323,https://www.we-online.com/components/products/datasheet/012.pdf,INDUCTOR SMD 1.2 µH ±20%,Wurth Elektronik,74439323012,±20%,74439323,https://www.trustedparts.com/en/search/74439323012,8.9,16.08
L_74439323015,L,1.5 µH,inductor_footprints:74439323,https://www.we-online.com/components/products/datasheet/015.pdf,INDUCTOR SMD 1.5 µH ±20%,Wurth Elektronik,74439323015,±20%,74439323,https://www.trustedparts.com/en/search/74439323015,7.8,18.48
L_74439323022,L,2.2 µH,inductor_footprints:74439323,https://www.we-online.com/components/products/datasheet/022.pdf,INDUCTOR SMD 2.2 µH ±20%,Wurth Elektronik,74439323022,±20%,74439323,https://www.trustedparts.com/en/search/74439323022,7.2,23.52
