Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_744373360033,L,330 nH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/0033.pdf,INDUCTOR SMD 330 nH ±20%,Wurth Elektronik,744373360033,±20%,74437336,https://www.trustedparts.com/en/search/744373360033,15.1,5.0
L_744373360047,L,470 nH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744373360047,±20%,74437336,https://www.trustedparts.com/en/search/744373360047,12.3,7.4
L_744373360068,L,680 nH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/0068.pdf,INDUCTOR SMD 680 nH ±20%,Wurth Elektronik,744373360068,±20%,74437336,https://www.trustedparts.com/en/search/744373360068,9.8,12.0
L_74437336010,L,1.0 µH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74437336010,±20%,74437336,https://www.trustedparts.com/en/search/74437336010,8.6,14.0
L_74437336012,L,1.2 µH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/012.pdf,INDUCTOR SMD 1.2 µH ±20%,Wurth Elektronik,74437336012,±20%,74437336,https://www.trustedparts.com/en/search/74437336012,8.3,16.0
L_74437336015,L,1.5 µH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/015.pdf,INDUCTOR SMD 1.5 µH ±20%,Wurth Elektronik,74437336015,±20%,74437336,https://www.trustedparts.com/en/search/74437336015,7.8,25.0
L_74437336022,L,2.2 µH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/022.pdf,INDUCTOR SMD 2.2 µH ±20%,Wurth Elektronik,74437336022,±20%,74437336,https://www.trustedparts.com/en/search/74437336022,6.2,35.0
L_74437336033,L,3.3 µH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/033.pdf,INDUCTOR SMD 3.3 µH ±20%,Wurth Elektronik,74437336033,±20%,74437336,https://www.trustedparts.com/en/search/74437336033,5.45,38.0
L_74437336047,L,4.7 µH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/047.pdf,INDUCTOR SMD 4.7 µH ±20%,Wurth Elektronik,74437336047,±20%,74437336,https://www.trustedparts.com/en/search/74437336047,4.35,53.0
L_74437336056,L,5.6 µH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/056.pdf,INDUCTOR SMD 5.6 µH ±20%,Wurth Elektronik,74437336056,±20%,74437336,https://www.trustedparts.com/en/search/74437336056,4.15,63.0
L_74437336068,L,6.8 µH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/068.pdf,INDUCTOR SMD 6.8 µH ±20%,Wurth Elektronik,74437336068,±20%,74437336,https://www.trustedparts.com/en/search/74437336068,3.75,76.2
L_74437336100,L,10.0 µH,inductor_footprints:74437336,https://www.we-online.com/components/products/datasheet/100.pdf,INDUCTOR SMD 10.0 µH ±20%,Wurth Elektronik,74437336100,±20%,74437336,https://www.trustedparts.com/en/search/74437336100,2.9,128.0
