Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Pin Count,Mounting Angle,Mounting Style,Number of Rows
S_TS24-62-14-BL-250-SMT-TR-67,S,TS24-62-14-BL-250-SMT-TR-67,tactile_switches_footprints:TS24-BL,https://www.sameskydevices.com/product/resource/ts24.pdf,"Same Sky Vertical mounting,  Surface Mount, ",Same Sky,TS24-62-14-BL-250-SMT-TR-67,TS24-62-14-BL-250-SMT-TR-67,https://www.trustedparts.com/en/search/TS24-62-14-BL-250-SMT-TR-67,2,Vertical,Surface Mount,2
