Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type
C_KGM31HR71H474KU,C,470 nF,capacitor_footprints:C_1206_3216Metric,https://datasheets.kyocera-avx.com/KGM_X7R.pdfKGM31HR71H474KU,CAP SMD 470 nF X7R 10% 1206 50V,KYOCERA AVX,KGM31HR71H474KU,X7R,10%,50V,1206,3216,KGM31HR71H,https://www.trustedparts.com/en/search/KGM31HR71H474KU,Ceramic
C_KGM31HR71H684KU,C,680 nF,capacitor_footprints:C_1206_3216Metric,https://datasheets.kyocera-avx.com/KGM_X7R.pdfKGM31HR71H684KU,CAP SMD 680 nF X7R 10% 1206 50V,KYOCERA AVX,KGM31HR71H684KU,X7R,10%,50V,1206,3216,KGM31HR71H,https://www.trustedparts.com/en/search/KGM31HR71H684KU,Ceramic
C_KGM31HR71H105KU,C,1 µF,capacitor_footprints:C_1206_3216Metric,https://datasheets.kyocera-avx.com/KGM_X7R.pdfKGM31HR71H105KU,CAP SMD 1 µF X7R 10% 1206 50V,KYOCERA AVX,KGM31HR71H105KU,X7R,10%,50V,1206,3216,KGM31HR71H,https://www.trustedparts.com/en/search/KGM31HR71H105KU,Ceramic
C_KGM31HR71H225KU,C,2.2 µF,capacitor_footprints:C_1206_3216Metric,https://datasheets.kyocera-avx.com/KGM_X7R.pdfKGM31HR71H225KU,CAP SMD 2.2 µF X7R 10% 1206 50V,KYOCERA AVX,KGM31HR71H225KU,X7R,10%,50V,1206,3216,KGM31HR71H,https://www.trustedparts.com/en/search/KGM31HR71H225KU,Ceramic
C_KGM31HR71H475KU,C,4.7 µF,capacitor_footprints:C_1206_3216Metric,https://datasheets.kyocera-avx.com/KGM_X7R.pdfKGM31HR71H475KU,CAP SMD 4.7 µF X7R 10% 1206 50V,KYOCERA AVX,KGM31HR71H475KU,X7R,10%,50V,1206,3216,KGM31HR71H,https://www.trustedparts.com/en/search/KGM31HR71H475KU,Ceramic
C_KGM31HR71H106KU,C,10 µF,capacitor_footprints:C_1206_3216Metric,https://datasheets.kyocera-avx.com/KGM_X7R.pdfKGM31HR71H106KU,CAP SMD 10 µF X7R 10% 1206 50V,KYOCERA AVX,KGM31HR71H106KU,X7R,10%,50V,1206,3216,KGM31HR71H,https://www.trustedparts.com/en/search/KGM31HR71H106KU,Ceramic
