Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Pin Count,Mounting Angle,Mounting Style,Number of Rows
S_CAS-D20TA,S,CAS-D20TA,dip_switches_footprints:CAS-D20TA,https://www.nidec-components.com/e/catalog/switch/cas.pdf,"Nidec Components Vertical mounting,  Surface Mount, ",Nidec Components,CAS-D20TA,CAS-D20TA,https://www.trustedparts.com/en/search/CAS-D20TA,2,Vertical,Surface Mount,2
