Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Collector Current (A),Transistor Type
Q_BC847A-AQ,Q,45 V,transistor_footprints:SOT23,https://diotec.com/request/datasheet/bc846.pdf,Transistor 45 V,Diotec Semiconductor,BC847A-AQ,BC847A-AQ,https://www.trustedparts.com/en/search/BC847A-AQ,-,0.1,NPN
