Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Collector Current (A),Transistor Type
Q_FMMT718TA,Q,20 V,transistor_footprints:SOT23,https://www.diodes.com/assets/Datasheets/FMMT718.pdf,Transistor 20 V,Diodes Incorporated,FMMT718TA,FMMT718TA,https://www.trustedparts.com/en/search/FMMT718TA,-,1.5,PNP
