Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_74404086101,L,100.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/101.pdf,INDUCTOR SMD 100.0 µH ±20%,Wurth Elektronik,74404086101,±20%,74404086,https://www.trustedparts.com/en/search/74404086101,1.4,0.238
L_74404086151,L,150.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/151.pdf,INDUCTOR SMD 150.0 µH ±20%,Wurth Elektronik,74404086151,±20%,74404086,https://www.trustedparts.com/en/search/74404086151,1.2,0.355
L_74404086221,L,220.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/221.pdf,INDUCTOR SMD 220.0 µH ±20%,Wurth Elektronik,74404086221,±20%,74404086,https://www.trustedparts.com/en/search/74404086221,0.9,0.555
L_74404086331,L,330.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/331.pdf,INDUCTOR SMD 330.0 µH ±20%,Wurth Elektronik,74404086331,±20%,74404086,https://www.trustedparts.com/en/search/74404086331,0.8,0.698
L_74404086471,L,470.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/471.pdf,INDUCTOR SMD 470.0 µH ±20%,Wurth Elektronik,74404086471,±20%,74404086,https://www.trustedparts.com/en/search/74404086471,0.7,1.200
L_74404086681,L,680.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/681.pdf,INDUCTOR SMD 680.0 µH ±20%,Wurth Elektronik,74404086681,±20%,74404086,https://www.trustedparts.com/en/search/74404086681,0.5,1.650
L_74404086102,L,1000.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/102.pdf,INDUCTOR SMD 1000.0 µH ±20%,Wurth Elektronik,74404086102,±20%,74404086,https://www.trustedparts.com/en/search/74404086102,0.5,2.350
L_74404086152,L,1500.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/152.pdf,INDUCTOR SMD 1500.0 µH ±20%,Wurth Elektronik,74404086152,±20%,74404086,https://www.trustedparts.com/en/search/74404086152,0.4,3.650
L_74404086222,L,2200.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/222.pdf,INDUCTOR SMD 2200.0 µH ±20%,Wurth Elektronik,74404086222,±20%,74404086,https://www.trustedparts.com/en/search/74404086222,0.3,5.000
L_74404086332,L,3300.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/332.pdf,INDUCTOR SMD 3300.0 µH ±20%,Wurth Elektronik,74404086332,±20%,74404086,https://www.trustedparts.com/en/search/74404086332,0.2,7.300
L_74404086472,L,4700.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/472.pdf,INDUCTOR SMD 4700.0 µH ±20%,Wurth Elektronik,74404086472,±20%,74404086,https://www.trustedparts.com/en/search/74404086472,0.2,12.150
L_74404086682,L,6800.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/682.pdf,INDUCTOR SMD 6800.0 µH ±20%,Wurth Elektronik,74404086682,±20%,74404086,https://www.trustedparts.com/en/search/74404086682,0.1,18.700
L_74404086103,L,10000.0 µH,inductor_footprints:74404086,https://www.we-online.com/components/products/datasheet/103.pdf,INDUCTOR SMD 10000.0 µH ±20%,Wurth Elektronik,74404086103,±20%,74404086,https://www.trustedparts.com/en/search/74404086103,0.1,22.800
