Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Collector Current (A),Transistor Type
Q_BC857A-AQ,Q,45 V,transistor_footprints:SOT23,https://diotec.com/request/datasheet/bc856.pdf,Transistor 45 V,Diotec Semiconductor,BC857A-AQ,BC857A-AQ,https://www.trustedparts.com/en/search/BC857A-AQ,-,0.1,PNP
