Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Collector Current (A),Transistor Type
Q_BSZ042N06NSATMA1,Q,60 V,transistor_footprints:TSDSON-8FL,https://www.infineon.com/assets/row/public/documents/24/49/infineon-bsz042n06ns-datasheet-en.pdf?fileId=db3a3043345a30bc013465d4bf1862fd,Transistor 60 V,Infineon Technologies,BSZ042N06NSATMA1,BSZ042N06NSATMA1,https://www.trustedparts.com/en/search/BSZ042N06NSATMA1,98.0,-,N-Channel
