Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type,3dviewer Link
C_GRM155C70J105KE11D,C,1 µF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155C70J105KE11-01.pdf,CAP SMD 1 µF X7S 10% 0402 6.3V,Murata Electronics,GRM155C70J105KE11D,X7S,10%,6.3V,0402,1005,GRM155C70J,https://www.trustedparts.com/en/search/GRM155C70J105KE11D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GRM155C70J105KE11J,C,1 µF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155C70J105KE11-01.pdf,CAP SMD 1 µF X7S 10% 0402 6.3V,Murata Electronics,GRM155C70J105KE11J,X7S,10%,6.3V,0402,1005,GRM155C70J,https://www.trustedparts.com/en/search/GRM155C70J105KE11J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GRM155C70J225KE11D,C,2.2 µF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155C70J225KE11-01.pdf,CAP SMD 2.2 µF X7S 10% 0402 6.3V,Murata Electronics,GRM155C70J225KE11D,X7S,10%,6.3V,0402,1005,GRM155C70J,https://www.trustedparts.com/en/search/GRM155C70J225KE11D,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
C_GRM155C70J225KE11J,C,2.2 µF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155C70J225KE11-01.pdf,CAP SMD 2.2 µF X7S 10% 0402 6.3V,Murata Electronics,GRM155C70J225KE11J,X7S,10%,6.3V,0402,1005,GRM155C70J,https://www.trustedparts.com/en/search/GRM155C70J225KE11J,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0402.step
