Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type
C_GCM155R71H561KA37D,C,560 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H561KA37-01.pdf,CAP SMD 560 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H561KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H561KA37D,Ceramic
C_GCM155R71H561KA37J,C,560 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H561KA37-01.pdf,CAP SMD 560 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H561KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H561KA37J,Ceramic
C_GCM155R71H681KA37D,C,680 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H681KA37-01.pdf,CAP SMD 680 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H681KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H681KA37D,Ceramic
C_GCM155R71H681KA37J,C,680 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H681KA37-01.pdf,CAP SMD 680 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H681KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H681KA37J,Ceramic
C_GCM155R71H821KA37D,C,820 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H821KA37-01.pdf,CAP SMD 820 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H821KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H821KA37D,Ceramic
C_GCM155R71H821KA37J,C,820 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H821KA37-01.pdf,CAP SMD 820 pF X7R 10% 0402 50V,Murata Electronics,GCM155R71H821KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H821KA37J,Ceramic
C_GCM155R71H102KA37D,C,1 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H102KA37-01.pdf,CAP SMD 1 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H102KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H102KA37D,Ceramic
C_GCM155R71H102KA37J,C,1 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H102KA37-01.pdf,CAP SMD 1 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H102KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H102KA37J,Ceramic
C_GCM155R71H122KA37D,C,1.2 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H122KA37-01.pdf,CAP SMD 1.2 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H122KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H122KA37D,Ceramic
C_GCM155R71H122KA37J,C,1.2 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H122KA37-01.pdf,CAP SMD 1.2 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H122KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H122KA37J,Ceramic
C_GCM155R71H152KA37D,C,1.5 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H152KA37-01.pdf,CAP SMD 1.5 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H152KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H152KA37D,Ceramic
C_GCM155R71H152KA37J,C,1.5 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H152KA37-01.pdf,CAP SMD 1.5 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H152KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H152KA37J,Ceramic
C_GCM155R71H182KA37D,C,1.8 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H182KA37-01.pdf,CAP SMD 1.8 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H182KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H182KA37D,Ceramic
C_GCM155R71H182KA37J,C,1.8 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H182KA37-01.pdf,CAP SMD 1.8 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H182KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H182KA37J,Ceramic
C_GCM155R71H222KA37D,C,2.2 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H222KA37-01.pdf,CAP SMD 2.2 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H222KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H222KA37D,Ceramic
C_GCM155R71H222KA37J,C,2.2 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H222KA37-01.pdf,CAP SMD 2.2 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H222KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H222KA37J,Ceramic
C_GCM155R71H272KA37D,C,2.7 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H272KA37-01.pdf,CAP SMD 2.7 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H272KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H272KA37D,Ceramic
C_GCM155R71H272KA37J,C,2.7 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H272KA37-01.pdf,CAP SMD 2.7 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H272KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H272KA37J,Ceramic
C_GCM155R71H332KA37D,C,3.3 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H332KA37-01.pdf,CAP SMD 3.3 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H332KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H332KA37D,Ceramic
C_GCM155R71H332KA37J,C,3.3 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H332KA37-01.pdf,CAP SMD 3.3 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H332KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H332KA37J,Ceramic
C_GCM155R71H392KA37D,C,3.9 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H392KA37-01.pdf,CAP SMD 3.9 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H392KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H392KA37D,Ceramic
C_GCM155R71H392KA37J,C,3.9 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H392KA37-01.pdf,CAP SMD 3.9 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H392KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H392KA37J,Ceramic
C_GCM155R71H472KA37D,C,4.7 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H472KA37-01.pdf,CAP SMD 4.7 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H472KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H472KA37D,Ceramic
C_GCM155R71H472KA37J,C,4.7 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H472KA37-01.pdf,CAP SMD 4.7 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H472KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H472KA37J,Ceramic
C_GCM155R71H562KA55D,C,5.6 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H562KA55-01.pdf,CAP SMD 5.6 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H562KA55D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H562KA55D,Ceramic
C_GCM155R71H562KA55J,C,5.6 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H562KA55-01.pdf,CAP SMD 5.6 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H562KA55J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H562KA55J,Ceramic
C_GCM155R71H682KA55D,C,6.8 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H682KA55-01.pdf,CAP SMD 6.8 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H682KA55D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H682KA55D,Ceramic
C_GCM155R71H682KA55J,C,6.8 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H682KA55-01.pdf,CAP SMD 6.8 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H682KA55J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H682KA55J,Ceramic
C_GCM155R71H822KA55D,C,8.2 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H822KA55-01.pdf,CAP SMD 8.2 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H822KA55D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H822KA55D,Ceramic
C_GCM155R71H822KA55J,C,8.2 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H822KA55-01.pdf,CAP SMD 8.2 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H822KA55J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H822KA55J,Ceramic
C_GCM155R71H103KA55D,C,10 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H103KA55-01.pdf,CAP SMD 10 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H103KA55D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H103KA55D,Ceramic
C_GCM155R71H103KA55J,C,10 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H103KA55-01.pdf,CAP SMD 10 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H103KA55J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H103KA55J,Ceramic
C_GCM155R71H123KA55D,C,12 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H123KA55-01.pdf,CAP SMD 12 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H123KA55D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H123KA55D,Ceramic
C_GCM155R71H123KA55J,C,12 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H123KA55-01.pdf,CAP SMD 12 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H123KA55J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H123KA55J,Ceramic
C_GCM155R71H153KA55D,C,15 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H153KA55-01.pdf,CAP SMD 15 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H153KA55D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H153KA55D,Ceramic
C_GCM155R71H153KA55J,C,15 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H153KA55-01.pdf,CAP SMD 15 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H153KA55J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H153KA55J,Ceramic
C_GCM155R71H183KA55D,C,18 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H183KA55-01.pdf,CAP SMD 18 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H183KA55D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H183KA55D,Ceramic
C_GCM155R71H183KA55J,C,18 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H183KA55-01.pdf,CAP SMD 18 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H183KA55J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H183KA55J,Ceramic
C_GCM155R71H223KA55D,C,22 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H223KA55-01.pdf,CAP SMD 22 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H223KA55D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H223KA55D,Ceramic
C_GCM155R71H223KA55J,C,22 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H223KA55-01.pdf,CAP SMD 22 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H223KA55J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H223KA55J,Ceramic
C_GCM155R71H333KE02D,C,33 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H333KE02-01.pdf,CAP SMD 33 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H333KE02D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H333KE02D,Ceramic
C_GCM155R71H333KE02J,C,33 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H333KE02-01.pdf,CAP SMD 33 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H333KE02J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H333KE02J,Ceramic
C_GCM155R71H473KE02D,C,47 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H473KE02-01.pdf,CAP SMD 47 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H473KE02D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H473KE02D,Ceramic
C_GCM155R71H473KE02J,C,47 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H473KE02-01.pdf,CAP SMD 47 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H473KE02J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H473KE02J,Ceramic
C_GCM155R71H683KE02D,C,68 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H683KE02-01.pdf,CAP SMD 68 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H683KE02D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H683KE02D,Ceramic
C_GCM155R71H683KE02J,C,68 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H683KE02-01.pdf,CAP SMD 68 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H683KE02J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H683KE02J,Ceramic
C_GCM155R71H104KE02D,C,100 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H104KE02-01.pdf,CAP SMD 100 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H104KE02D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H104KE02D,Ceramic
C_GCM155R71H104KE02J,C,100 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H104KE02-01.pdf,CAP SMD 100 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H104KE02J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H104KE02J,Ceramic
