Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Transistor Type
Q_BSC014N04LSI,Q,40 V,transistor_footprints:TDSON-8 FL,https://www.infineon.com/assets/row/public/documents/24/49/infineon-bsc014n04lsi-datasheet-en.pdf,Transistor 40 V,Infineon Technologies,BSC014N04LSI,BSC014N04LSI,https://www.trustedparts.com/en/search/BSC014N04LSI,195.0,N-Channel
