Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_744373560022,L,220 nH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/0022.pdf,INDUCTOR SMD 220 nH ±20%,Wurth Elektronik,744373560022,±20%,74437356,https://www.trustedparts.com/en/search/744373560022,29.5,1.61
L_744373560033,L,330 nH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/0033.pdf,INDUCTOR SMD 330 nH ±20%,Wurth Elektronik,744373560033,±20%,74437356,https://www.trustedparts.com/en/search/744373560033,24.8,2.57
L_744373560047,L,470 nH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744373560047,±20%,74437356,https://www.trustedparts.com/en/search/744373560047,23.2,3.33
L_744373560068,L,680 nH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/0068.pdf,INDUCTOR SMD 680 nH ±20%,Wurth Elektronik,744373560068,±20%,74437356,https://www.trustedparts.com/en/search/744373560068,18.5,3.99
L_744373560082,L,820 nH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/0082.pdf,INDUCTOR SMD 820 nH ±20%,Wurth Elektronik,744373560082,±20%,74437356,https://www.trustedparts.com/en/search/744373560082,17.3,4.87
L_74437356010,L,1.0 µH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74437356010,±20%,74437356,https://www.trustedparts.com/en/search/74437356010,15.7,8.35
L_74437356015,L,1.5 µH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/015.pdf,INDUCTOR SMD 1.5 µH ±20%,Wurth Elektronik,74437356015,±20%,74437356,https://www.trustedparts.com/en/search/74437356015,12.2,13.3
L_74437356022,L,2.2 µH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/022.pdf,INDUCTOR SMD 2.2 µH ±20%,Wurth Elektronik,74437356022,±20%,74437356,https://www.trustedparts.com/en/search/74437356022,9.5,20.3
L_74437356033,L,3.3 µH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/033.pdf,INDUCTOR SMD 3.3 µH ±20%,Wurth Elektronik,74437356033,±20%,74437356,https://www.trustedparts.com/en/search/74437356033,8.0,27.4
L_74437356047,L,4.7 µH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/047.pdf,INDUCTOR SMD 4.7 µH ±20%,Wurth Elektronik,74437356047,±20%,74437356,https://www.trustedparts.com/en/search/74437356047,6.7,34.2
L_74437356068,L,6.8 µH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/068.pdf,INDUCTOR SMD 6.8 µH ±20%,Wurth Elektronik,74437356068,±20%,74437356,https://www.trustedparts.com/en/search/74437356068,5.8,49.3
L_74437356082,L,8.2 µH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/082.pdf,INDUCTOR SMD 8.2 µH ±20%,Wurth Elektronik,74437356082,±20%,74437356,https://www.trustedparts.com/en/search/74437356082,4.6,59.3
L_74437356100,L,10.0 µH,inductor_footprints:74437356,https://www.we-online.com/components/products/datasheet/100.pdf,INDUCTOR SMD 10.0 µH ±20%,Wurth Elektronik,74437356100,±20%,74437356,https://www.trustedparts.com/en/search/74437356100,4.45,71.2
