Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Maximum DC Current (A),Diode Type
D_MMSZ5234BT1G,D,6.2 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 6.2 V,Onsemi,MMSZ5234BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5234BT1G,0.5,Zener
D_MMSZ5235BT1G,D,6.8 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 6.8 V,Onsemi,MMSZ5235BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5235BT1G,0.5,Zener
D_MMSZ5236BT1G,D,7.5 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 7.5 V,Onsemi,MMSZ5236BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5236BT1G,0.5,Zener
D_MMSZ5237BT1G,D,8.2 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 8.2 V,Onsemi,MMSZ5237BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5237BT1G,0.5,Zener
D_MMSZ5238BT1G,D,8.7 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 8.7 V,Onsemi,MMSZ5238BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5238BT1G,0.5,Zener
D_MMSZ5239BT1G,D,9.1 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 9.1 V,Onsemi,MMSZ5239BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5239BT1G,0.5,Zener
D_MMSZ5240BT1G,D,10.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 10.0 V,Onsemi,MMSZ5240BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5240BT1G,0.5,Zener
D_MMSZ5241BT1G,D,11.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 11.0 V,Onsemi,MMSZ5241BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5241BT1G,0.5,Zener
D_MMSZ5242BT1G,D,12.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 12.0 V,Onsemi,MMSZ5242BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5242BT1G,0.5,Zener
D_MMSZ5243BT1G,D,13.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 13.0 V,Onsemi,MMSZ5243BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5243BT1G,0.5,Zener
