Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_744040410047,L,470 nH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744040410047,±20%,74404041,https://www.trustedparts.com/en/search/744040410047,3.25,0.028
L_74404041010,L,1.0 µH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74404041010,±20%,74404041,https://www.trustedparts.com/en/search/74404041010,2.52,0.041
L_74404041033,L,3.3 µH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/033.pdf,INDUCTOR SMD 3.3 µH ±20%,Wurth Elektronik,74404041033,±20%,74404041,https://www.trustedparts.com/en/search/74404041033,1.75,0.069
L_74404041047,L,4.7 µH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/047.pdf,INDUCTOR SMD 4.7 µH ±20%,Wurth Elektronik,74404041047,±20%,74404041,https://www.trustedparts.com/en/search/74404041047,1.55,0.091
L_74404041100,L,10.0 µH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/100.pdf,INDUCTOR SMD 10.0 µH ±20%,Wurth Elektronik,74404041100,±20%,74404041,https://www.trustedparts.com/en/search/74404041100,1.32,0.168
L_74404041220,L,22.0 µH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/220.pdf,INDUCTOR SMD 22.0 µH ±20%,Wurth Elektronik,74404041220,±20%,74404041,https://www.trustedparts.com/en/search/74404041220,0.95,0.38
L_74404041330,L,33.0 µH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/330.pdf,INDUCTOR SMD 33.0 µH ±20%,Wurth Elektronik,74404041330,±20%,74404041,https://www.trustedparts.com/en/search/74404041330,0.65,0.628
L_74404041470,L,47.0 µH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/470.pdf,INDUCTOR SMD 47.0 µH ±20%,Wurth Elektronik,74404041470,±20%,74404041,https://www.trustedparts.com/en/search/74404041470,0.56,0.987
L_74404041680,L,68.0 µH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/680.pdf,INDUCTOR SMD 68.0 µH ±20%,Wurth Elektronik,74404041680,±20%,74404041,https://www.trustedparts.com/en/search/74404041680,0.45,1.495
L_74404041101,L,100.0 µH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/101.pdf,INDUCTOR SMD 100.0 µH ±20%,Wurth Elektronik,74404041101,±20%,74404041,https://www.trustedparts.com/en/search/74404041101,0.43,1.697
