Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Collector Current (A),Transistor Type
Q_SIS438DN-T1-GE3,Q,20.0 V,transistor_footprints:PowerPAK 1212-8,https://www.vishay.com/docs/64826/sis438dn.pdf,Transistor 20.0 V,Vishay Semiconductors,SIS438DN-T1-GE3,SIS438DN-T1-GE3,https://www.trustedparts.com/en/search/SIS438DN-T1-GE3,16.0,-,N-Channel
