Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (mΩ)
L_744393330016,L,160 nH,inductor_footprints:74439333,https://www.we-online.com/components/products/datasheet/0016.pdf,INDUCTOR SMD 160 nH ±20%,Wurth Elektronik,744393330016,±20%,74439333,https://www.trustedparts.com/en/search/744393330016,24.7,3.13
L_744393330033,L,330 nH,inductor_footprints:74439333,https://www.we-online.com/components/products/datasheet/0033.pdf,INDUCTOR SMD 330 nH ±20%,Wurth Elektronik,744393330033,±20%,74439333,https://www.trustedparts.com/en/search/744393330033,20.8,4.25
L_744393330056,L,560 nH,inductor_footprints:74439333,https://www.we-online.com/components/products/datasheet/0056.pdf,INDUCTOR SMD 560 nH ±20%,Wurth Elektronik,744393330056,±20%,74439333,https://www.trustedparts.com/en/search/744393330056,15.4,8.0
L_744393330068,L,680 nH,inductor_footprints:74439333,https://www.we-online.com/components/products/datasheet/0068.pdf,INDUCTOR SMD 680 nH ±20%,Wurth Elektronik,744393330068,±20%,74439333,https://www.trustedparts.com/en/search/744393330068,13.3,9.38
L_74439333010,L,1.0 µH,inductor_footprints:74439333,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74439333010,±20%,74439333,https://www.trustedparts.com/en/search/74439333010,11.4,10.92
L_74439333012,L,1.2 µH,inductor_footprints:74439333,https://www.we-online.com/components/products/datasheet/012.pdf,INDUCTOR SMD 1.2 µH ±20%,Wurth Elektronik,74439333012,±20%,74439333,https://www.trustedparts.com/en/search/74439333012,10.7,15.0
