Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Component Type
R_ERJ-3EKF14R0V,R,14 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 14 Ω 1% 0603 75V,Panasonic,ERJ-3EKF14R0V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF14R0V,Resistor
R_ERJ-3EKF14R3V,R,14.3 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 14.3 Ω 1% 0603 75V,Panasonic,ERJ-3EKF14R3V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF14R3V,Resistor
R_ERJ-3EKF14R7V,R,14.7 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 14.7 Ω 1% 0603 75V,Panasonic,ERJ-3EKF14R7V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF14R7V,Resistor
R_ERJ-3EKF15R0V,R,15 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 15 Ω 1% 0603 75V,Panasonic,ERJ-3EKF15R0V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF15R0V,Resistor
R_ERJ-3EKF15R4V,R,15.4 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 15.4 Ω 1% 0603 75V,Panasonic,ERJ-3EKF15R4V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF15R4V,Resistor
R_ERJ-3EKF15R8V,R,15.8 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 15.8 Ω 1% 0603 75V,Panasonic,ERJ-3EKF15R8V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF15R8V,Resistor
R_ERJ-3EKF16R0V,R,16 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 16 Ω 1% 0603 75V,Panasonic,ERJ-3EKF16R0V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF16R0V,Resistor
R_ERJ-3EKF16R2V,R,16.2 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 16.2 Ω 1% 0603 75V,Panasonic,ERJ-3EKF16R2V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF16R2V,Resistor
R_ERJ-3EKF16R5V,R,16.5 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 16.5 Ω 1% 0603 75V,Panasonic,ERJ-3EKF16R5V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF16R5V,Resistor
R_ERJ-3EKF16R9V,R,16.9 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 16.9 Ω 1% 0603 75V,Panasonic,ERJ-3EKF16R9V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF16R9V,Resistor
R_ERJ-3EKF17R4V,R,17.4 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 17.4 Ω 1% 0603 75V,Panasonic,ERJ-3EKF17R4V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF17R4V,Resistor
R_ERJ-3EKF17R8V,R,17.8 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 17.8 Ω 1% 0603 75V,Panasonic,ERJ-3EKF17R8V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF17R8V,Resistor
R_ERJ-3EKF18R0V,R,18 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 18 Ω 1% 0603 75V,Panasonic,ERJ-3EKF18R0V,1%,100 ppm/°C,75V,0603,1608,ERJ-3EKF,https://www.trustedparts.com/en/search/ERJ-3EKF18R0V,Resistor
