Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Pin Count,Mounting Angle,Mounting Style,Number of Rows
S_TS29-1212-1-R-300-D,S,TS29-1212-1-R-300-D,tactile_switches_footprints:TS29-R,https://www.sameskydevices.com/product/resource/ts29.pdf,"Same Sky TS29-1212-1-R-300-D series,  2 positions tactile switch,  Vertical mounting,  Through Hole, ",Same Sky,TS29-1212-1-R-300-D,TS29-1212-1-R-300-D,https://www.trustedparts.com/en/search/TS29-1212-1-R-300-D,2,Vertical,Through Hole,2
