Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type,3dviewer Link
C_C2012X7S1A156M125AC,C,15 µF,capacitor_footprints:C_0805_2012Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C2012X7S1A156M125AC,CAP SMD 15 µF X7S 20% 0805 10V,TDK,C2012X7S1A156M125AC,X7S,20%,10V,0805,2012,C2012X7S1A,https://www.trustedparts.com/en/search/C2012X7S1A156M125AC,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0805.step
C_C2012X7S1A226M125AC,C,22 µF,capacitor_footprints:C_0805_2012Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C2012X7S1A226M125AC,CAP SMD 22 µF X7S 20% 0805 10V,TDK,C2012X7S1A226M125AC,X7S,20%,10V,0805,2012,C2012X7S1A,https://www.trustedparts.com/en/search/C2012X7S1A226M125AC,Ceramic,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/C_0805.step
