Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Component Type
R_PRL1632-R033-F-T1,R,0.033 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.033 Ω 1% 0612 ,Susumu,PRL1632-R033-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R033-F-T1,Resistor
R_PRL1632-R036-F-T1,R,0.036 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.036 Ω 1% 0612 ,Susumu,PRL1632-R036-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R036-F-T1,Resistor
R_PRL1632-R039-F-T1,R,0.039 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.039 Ω 1% 0612 ,Susumu,PRL1632-R039-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R039-F-T1,Resistor
R_PRL1632-R043-F-T1,R,0.043 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.043 Ω 1% 0612 ,Susumu,PRL1632-R043-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R043-F-T1,Resistor
R_PRL1632-R047-F-T1,R,0.047 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.047 Ω 1% 0612 ,Susumu,PRL1632-R047-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R047-F-T1,Resistor
R_PRL1632-R051-F-T1,R,0.051 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.051 Ω 1% 0612 ,Susumu,PRL1632-R051-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R051-F-T1,Resistor
R_PRL1632-R056-F-T1,R,0.056 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.056 Ω 1% 0612 ,Susumu,PRL1632-R056-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R056-F-T1,Resistor
R_PRL1632-R062-F-T1,R,0.062 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.062 Ω 1% 0612 ,Susumu,PRL1632-R062-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R062-F-T1,Resistor
R_PRL1632-R068-F-T1,R,0.068 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.068 Ω 1% 0612 ,Susumu,PRL1632-R068-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R068-F-T1,Resistor
R_PRL1632-R075-F-T1,R,0.075 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.075 Ω 1% 0612 ,Susumu,PRL1632-R075-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R075-F-T1,Resistor
R_PRL1632-R082-F-T1,R,0.082 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.082 Ω 1% 0612 ,Susumu,PRL1632-R082-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R082-F-T1,Resistor
R_PRL1632-R091-F-T1,R,0.091 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.091 Ω 1% 0612 ,Susumu,PRL1632-R091-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R091-F-T1,Resistor
R_PRL1632-R100-F-T1,R,0.1 Ω,resistor_footprints:R_0612_1632Metric,https://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,RES SMD 0.1 Ω 1% 0612 ,Susumu,PRL1632-R100-F-T1,1%,,,0612,1632,PRL1632-,https://www.trustedparts.com/en/search/PRL1632-R100-F-T1,Resistor
