Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_744040240016,L,160 nH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/0016.pdf,INDUCTOR SMD 160 nH ±20%,Wurth Elektronik,744040240016,±20%,74404024,https://www.trustedparts.com/en/search/744040240016,3.7,0.016
L_744040240047,L,470 nH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744040240047,±20%,74404024,https://www.trustedparts.com/en/search/744040240047,2.6,0.032
L_744040240068,L,680 nH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/0068.pdf,INDUCTOR SMD 680 nH ±20%,Wurth Elektronik,744040240068,±20%,74404024,https://www.trustedparts.com/en/search/744040240068,2.5,0.035
L_74404024010,L,1.0 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74404024010,±20%,74404024,https://www.trustedparts.com/en/search/74404024010,2.3,0.036
L_74404024015,L,1.5 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/015.pdf,INDUCTOR SMD 1.5 µH ±20%,Wurth Elektronik,74404024015,±20%,74404024,https://www.trustedparts.com/en/search/74404024015,1.8,0.065
L_74404024022,L,2.2 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/022.pdf,INDUCTOR SMD 2.2 µH ±20%,Wurth Elektronik,74404024022,±20%,74404024,https://www.trustedparts.com/en/search/74404024022,1.65,0.08
L_74404024033,L,3.3 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/033.pdf,INDUCTOR SMD 3.3 µH ±20%,Wurth Elektronik,74404024033,±20%,74404024,https://www.trustedparts.com/en/search/74404024033,1.35,0.12
L_74404024047,L,4.7 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/047.pdf,INDUCTOR SMD 4.7 µH ±20%,Wurth Elektronik,74404024047,±20%,74404024,https://www.trustedparts.com/en/search/74404024047,1.12,0.173
L_74404024068,L,6.8 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/068.pdf,INDUCTOR SMD 6.8 µH ±20%,Wurth Elektronik,74404024068,±20%,74404024,https://www.trustedparts.com/en/search/74404024068,0.85,0.3
L_74404024100,L,10.0 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/100.pdf,INDUCTOR SMD 10.0 µH ±20%,Wurth Elektronik,74404024100,±20%,74404024,https://www.trustedparts.com/en/search/74404024100,0.65,0.43
L_74404024150,L,15.0 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/150.pdf,INDUCTOR SMD 15.0 µH ±20%,Wurth Elektronik,74404024150,±20%,74404024,https://www.trustedparts.com/en/search/74404024150,0.47,0.82
L_74404024180,L,18.0 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/180.pdf,INDUCTOR SMD 18.0 µH ±20%,Wurth Elektronik,74404024180,±20%,74404024,https://www.trustedparts.com/en/search/74404024180,0.46,0.83
L_74404024220,L,22.0 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/220.pdf,INDUCTOR SMD 22.0 µH ±20%,Wurth Elektronik,74404024220,±20%,74404024,https://www.trustedparts.com/en/search/74404024220,0.45,0.91
L_74404024330,L,33.0 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/330.pdf,INDUCTOR SMD 33.0 µH ±20%,Wurth Elektronik,74404024330,±20%,74404024,https://www.trustedparts.com/en/search/74404024330,0.35,1.53
L_74404024470,L,47.0 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/470.pdf,INDUCTOR SMD 47.0 µH ±20%,Wurth Elektronik,74404024470,±20%,74404024,https://www.trustedparts.com/en/search/74404024470,0.33,1.65
L_74404024680,L,68.0 µH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/680.pdf,INDUCTOR SMD 68.0 µH ±20%,Wurth Elektronik,74404024680,±20%,74404024,https://www.trustedparts.com/en/search/74404024680,0.28,2.4
