Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Maximum DC Current (A),Diode Type
D_1N4448HWT-7,D,80.0 V,diode_footprints:SOD_523,https://www.diodes.com/assets/Datasheets/1N4448HWT.pdf,Rectifier SMD 80.0 V,STMicroelectronics,1N4448HWT-7,1N4448HWT-7,https://www.trustedparts.com/en/search/1N4448HWT-7,0.125,Rectifier
