Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Component Type
R_RC0805BR-0733KL,R,33 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-0733KL,RES SMD 33 kΩ 0.1% 0805 150V,Yageo,RC0805BR-0733KL,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-0733KL,Resistor
R_RC0805BR-0752K3L,R,52.3 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-0752K3L,RES SMD 52.3 kΩ 0.1% 0805 150V,Yageo,RC0805BR-0752K3L,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-0752K3L,Resistor
R_RC0805BR-0775KL,R,75 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-0775KL,RES SMD 75 kΩ 0.1% 0805 150V,Yageo,RC0805BR-0775KL,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-0775KL,Resistor
R_RC0805BR-0784K5L,R,84.5 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-0784K5L,RES SMD 84.5 kΩ 0.1% 0805 150V,Yageo,RC0805BR-0784K5L,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-0784K5L,Resistor
R_RC0805BR-07100KL,R,100 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-07100KL,RES SMD 100 kΩ 0.1% 0805 150V,Yageo,RC0805BR-07100KL,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-07100KL,Resistor
R_RC0805BR-07140KL,R,140 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-07140KL,RES SMD 140 kΩ 0.1% 0805 150V,Yageo,RC0805BR-07140KL,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-07140KL,Resistor
R_RC0805BR-07240KL,R,240 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-07240KL,RES SMD 240 kΩ 0.1% 0805 150V,Yageo,RC0805BR-07240KL,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-07240KL,Resistor
R_RC0805BR-07390KL,R,390 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-07390KL,RES SMD 390 kΩ 0.1% 0805 150V,Yageo,RC0805BR-07390KL,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-07390KL,Resistor
R_RC0805BR-07750KL,R,750 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-07750KL,RES SMD 750 kΩ 0.1% 0805 150V,Yageo,RC0805BR-07750KL,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-07750KL,Resistor
R_RC0805BR-07806KL,R,806 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-07806KL,RES SMD 806 kΩ 0.1% 0805 150V,Yageo,RC0805BR-07806KL,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-07806KL,Resistor
R_RC0805BR-071ML,R,1 MΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0805BR-071ML,RES SMD 1 MΩ 0.1% 0805 150V,Yageo,RC0805BR-071ML,0.1%,200 ppm/°C,150V,0805,2012,RC0805BR-07,https://www.trustedparts.com/en/search/RC0805BR-071ML,Resistor
