Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_744040320047,L,470 nH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744040320047,±20%,74404032,https://www.trustedparts.com/en/search/744040320047,3.0,0.018
L_74404032010,L,1.0 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74404032010,±20%,74404032,https://www.trustedparts.com/en/search/74404032010,2.2,0.033
L_74404032015,L,1.5 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/015.pdf,INDUCTOR SMD 1.5 µH ±20%,Wurth Elektronik,74404032015,±20%,74404032,https://www.trustedparts.com/en/search/74404032015,2.0,0.04
L_74404032022,L,2.2 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/022.pdf,INDUCTOR SMD 2.2 µH ±20%,Wurth Elektronik,74404032022,±20%,74404032,https://www.trustedparts.com/en/search/74404032022,1.8,0.05
L_74404032033,L,3.3 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/033.pdf,INDUCTOR SMD 3.3 µH ±20%,Wurth Elektronik,74404032033,±20%,74404032,https://www.trustedparts.com/en/search/74404032033,1.5,0.07
L_74404032047,L,4.7 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/047.pdf,INDUCTOR SMD 4.7 µH ±20%,Wurth Elektronik,74404032047,±20%,74404032,https://www.trustedparts.com/en/search/74404032047,1.3,0.096
L_74404032068,L,6.8 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/068.pdf,INDUCTOR SMD 6.8 µH ±20%,Wurth Elektronik,74404032068,±20%,74404032,https://www.trustedparts.com/en/search/74404032068,1.16,0.12
L_74404032100,L,10.0 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/100.pdf,INDUCTOR SMD 10.0 µH ±20%,Wurth Elektronik,74404032100,±20%,74404032,https://www.trustedparts.com/en/search/74404032100,0.84,0.23
L_74404032150,L,15.0 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/150.pdf,INDUCTOR SMD 15.0 µH ±20%,Wurth Elektronik,74404032150,±20%,74404032,https://www.trustedparts.com/en/search/74404032150,0.73,0.3
L_74404032220,L,22.0 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/220.pdf,INDUCTOR SMD 22.0 µH ±20%,Wurth Elektronik,74404032220,±20%,74404032,https://www.trustedparts.com/en/search/74404032220,0.6,0.45
L_74404032330,L,33.0 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/330.pdf,INDUCTOR SMD 33.0 µH ±20%,Wurth Elektronik,74404032330,±20%,74404032,https://www.trustedparts.com/en/search/74404032330,0.5,0.911
L_74404032470,L,47.0 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/470.pdf,INDUCTOR SMD 47.0 µH ±20%,Wurth Elektronik,74404032470,±20%,74404032,https://www.trustedparts.com/en/search/74404032470,0.4,1.05
L_74404032680,L,68.0 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/680.pdf,INDUCTOR SMD 68.0 µH ±20%,Wurth Elektronik,74404032680,±20%,74404032,https://www.trustedparts.com/en/search/74404032680,0.34,1.6
L_74404032101,L,100.0 µH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/101.pdf,INDUCTOR SMD 100.0 µH ±20%,Wurth Elektronik,74404032101,±20%,74404032,https://www.trustedparts.com/en/search/74404032101,0.3,1.9
