Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,3dviewer Link,Component Type
R_CRCW06033R30FKEAHP,R,3.3 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 3.3 Ω 1% 0603 75V,Vishay,CRCW06033R30FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06033R30FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06033R90FKEAHP,R,3.9 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 3.9 Ω 1% 0603 75V,Vishay,CRCW06033R90FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06033R90FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06034R02FKEAHP,R,4.02 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 4.02 Ω 1% 0603 75V,Vishay,CRCW06034R02FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06034R02FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06034R30FKEAHP,R,4.3 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 4.3 Ω 1% 0603 75V,Vishay,CRCW06034R30FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06034R30FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06034R64FKEAHP,R,4.64 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 4.64 Ω 1% 0603 75V,Vishay,CRCW06034R64FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06034R64FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06034R70FKEAHP,R,4.7 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 4.7 Ω 1% 0603 75V,Vishay,CRCW06034R70FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06034R70FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06035R10FKEAHP,R,5.1 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 5.1 Ω 1% 0603 75V,Vishay,CRCW06035R10FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06035R10FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06035R60FKEAHP,R,5.6 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 5.6 Ω 1% 0603 75V,Vishay,CRCW06035R60FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06035R60FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06035R62FKEAHP,R,5.62 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 5.62 Ω 1% 0603 75V,Vishay,CRCW06035R62FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06035R62FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06036R20FKEAHP,R,6.2 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 6.2 Ω 1% 0603 75V,Vishay,CRCW06036R20FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06036R20FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06036R80FKEAHP,R,6.8 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 6.8 Ω 1% 0603 75V,Vishay,CRCW06036R80FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06036R80FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06036R81FKEAHP,R,6.81 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 6.81 Ω 1% 0603 75V,Vishay,CRCW06036R81FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06036R81FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06037R68FKEAHP,R,7.68 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 7.68 Ω 1% 0603 75V,Vishay,CRCW06037R68FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06037R68FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06038R06FKEAHP,R,8.06 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 8.06 Ω 1% 0603 75V,Vishay,CRCW06038R06FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06038R06FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06038R20FKEAHP,R,8.2 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 8.2 Ω 1% 0603 75V,Vishay,CRCW06038R20FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06038R20FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW06038R25FKEAHP,R,8.25 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 8.25 Ω 1% 0603 75V,Vishay,CRCW06038R25FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW06038R25FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060310R0FKEAHP,R,10 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 10 Ω 1% 0603 75V,Vishay,CRCW060310R0FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060310R0FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060312R0FKEAHP,R,12 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 12 Ω 1% 0603 75V,Vishay,CRCW060312R0FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060312R0FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060312R7FKEAHP,R,12.7 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 12.7 Ω 1% 0603 75V,Vishay,CRCW060312R7FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060312R7FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060313R0FKEAHP,R,13 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 13 Ω 1% 0603 75V,Vishay,CRCW060313R0FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060313R0FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060315R0FKEAHP,R,15 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 15 Ω 1% 0603 75V,Vishay,CRCW060315R0FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060315R0FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060316R0FKEAHP,R,16 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 16 Ω 1% 0603 75V,Vishay,CRCW060316R0FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060316R0FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060316R2FKEAHP,R,16.2 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 16.2 Ω 1% 0603 75V,Vishay,CRCW060316R2FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060316R2FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
R_CRCW060317R8FKEAHP,R,17.8 Ω,resistor_footprints:R_0603_1608Metric,https://www.vishay.com/docs/20043/crcwhpe3.pdf,RES SMD 17.8 Ω 1% 0603 75V,Vishay,CRCW060317R8FKEAHP,1%,100 ppm/°C,75V,0603,1608,CRCW0603,https://www.trustedparts.com/en/search/CRCW060317R8FKEAHP,https://3dviewer.net/index.html#model=https://github.com/ionutms/KiCAD_Symbols_Generator/blob/main/3D_models/R_0603.step,Resistor
