Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Component Type
R_RMCF0402JT51R,R,51 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 51 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT51R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT51R,Resistor
R_RMCF0402JT56R,R,56 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 56 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT56R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT56R,Resistor
R_RMCF0402JT62R,R,62 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 62 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT62R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT62R,Resistor
R_RMCF0402JT68R,R,68 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 68 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT68R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT68R,Resistor
R_RMCF0402JT75R,R,75 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 75 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT75R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT75R,Resistor
R_RMCF0402JT82R,R,82 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 82 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT82R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT82R,Resistor
R_RMCF0402JT91R,R,91 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 91 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT91R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT91R,Resistor
R_RMCF0402JT100R,R,100 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 100 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT100R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT100R,Resistor
R_RMCF0402JT110R,R,110 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 110 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT110R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT110R,Resistor
R_RMCF0402JT120R,R,120 Ω,resistor_footprints:R_0402_1005Metric,https://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf,RES SMD 120 Ω 5% 0402 50V,SEI Stackpole,RMCF0402JT120R,5%,100 ppm/°C,50V,0402,1005,RMCF0402JT,https://www.trustedparts.com/en/search/RMCF0402JT120R,Resistor
