Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type
C_GRM32ER71A476KE15L,C,47 µF,capacitor_footprints:C_1210_200_3225Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM32ER71A476KE15-01.pdf,CAP SMD 47 µF X7R 10% 1210_200 10V,Murata Electronics,GRM32ER71A476KE15L,X7R,10%,10V,1210_200,3225,GRM32ER71A,https://www.trustedparts.com/en/search/GRM32ER71A476KE15L,Ceramic
