Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type
C_C1005X5R1V155M050BC,C,1.5 µF,capacitor_footprints:C_0603_1608Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1005X5R1V155M050BC,CAP SMD 1.5 µF X5R 20% 0603 35V,TDK,C1005X5R1V155M050BC,X5R,20%,35V,0603,1608,C1005X5R1V,https://www.trustedparts.com/en/search/C1005X5R1V155M050BC,Ceramic
C_C1005X5R1V225M050BC,C,2.2 µF,capacitor_footprints:C_0603_1608Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1005X5R1V225M050BC,CAP SMD 2.2 µF X5R 20% 0603 35V,TDK,C1005X5R1V225M050BC,X5R,20%,35V,0603,1608,C1005X5R1V,https://www.trustedparts.com/en/search/C1005X5R1V225M050BC,Ceramic
