Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type
C_HV1030-2R7106-R1012,C,10000000 µF,capacitor_footprints:C_197x394_5_0x10Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdfHV1030-2R7106-R1012,CAP SMD 10000000 µF Supercapacitor 10% 197x394 2.7V,Eaton Electronics,HV1030-2R7106-R1012,Supercapacitor,10%,2.7V,197x394,5_0x10,HV1030-2R7106-R,https://www.trustedparts.com/en/search/HV1030-2R7106-R1012,Supercapacitor
