Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_74404043010A,L,1.0 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74404043010A,±20%,74404043,https://www.trustedparts.com/en/search/74404043010A,4.9,0.014
L_74404043022A,L,2.2 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/022.pdf,INDUCTOR SMD 2.2 µH ±20%,Wurth Elektronik,74404043022A,±20%,74404043,https://www.trustedparts.com/en/search/74404043022A,3.8,0.023
L_74404043033A,L,3.3 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/033.pdf,INDUCTOR SMD 3.3 µH ±20%,Wurth Elektronik,74404043033A,±20%,74404043,https://www.trustedparts.com/en/search/74404043033A,3.2,0.033
L_74404043047A,L,4.7 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/047.pdf,INDUCTOR SMD 4.7 µH ±20%,Wurth Elektronik,74404043047A,±20%,74404043,https://www.trustedparts.com/en/search/74404043047A,2.3,0.046
L_74404043100A,L,10.0 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/100.pdf,INDUCTOR SMD 10.0 µH ±20%,Wurth Elektronik,74404043100A,±20%,74404043,https://www.trustedparts.com/en/search/74404043100A,1.8,0.089
L_74404043150A,L,15.0 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/150.pdf,INDUCTOR SMD 15.0 µH ±20%,Wurth Elektronik,74404043150A,±20%,74404043,https://www.trustedparts.com/en/search/74404043150A,1.4,0.132
L_74404043220A,L,22.0 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/220.pdf,INDUCTOR SMD 22.0 µH ±20%,Wurth Elektronik,74404043220A,±20%,74404043,https://www.trustedparts.com/en/search/74404043220A,1.1,0.200
L_74404043330A,L,33.0 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/330.pdf,INDUCTOR SMD 33.0 µH ±20%,Wurth Elektronik,74404043330A,±20%,74404043,https://www.trustedparts.com/en/search/74404043330A,0.9,0.316
L_74404043470A,L,47.0 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/470.pdf,INDUCTOR SMD 47.0 µH ±20%,Wurth Elektronik,74404043470A,±20%,74404043,https://www.trustedparts.com/en/search/74404043470A,0.7,0.492
L_74404043101A,L,100.0 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/101.pdf,INDUCTOR SMD 100.0 µH ±20%,Wurth Elektronik,74404043101A,±20%,74404043,https://www.trustedparts.com/en/search/74404043101A,0.5,1.043
L_74404043151A,L,150.0 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/151.pdf,INDUCTOR SMD 150.0 µH ±20%,Wurth Elektronik,74404043151A,±20%,74404043,https://www.trustedparts.com/en/search/74404043151A,0.4,1.634
L_74404043221A,L,220.0 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/221.pdf,INDUCTOR SMD 220.0 µH ±20%,Wurth Elektronik,74404043221A,±20%,74404043,https://www.trustedparts.com/en/search/74404043221A,0.3,2.430
L_74404043471A,L,470.0 µH,inductor_footprints:74404043,https://www.we-online.com/components/products/datasheet/471.pdf,INDUCTOR SMD 470.0 µH ±20%,Wurth Elektronik,74404043471A,±20%,74404043,https://www.trustedparts.com/en/search/74404043471A,0.2,4.150
