Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Color,Pitch (mm),Pin Count,Mounting Angle,Current Rating (A),Voltage Rating (V),Mounting Style,Contact Plating,Number of Rows
J_FW-02-03-G-D-120-160,J,FW-02-03-G-D-120-160,connector_footprints:FW-02-03-G-D-120-160,https://suddendocs.samtec.com/catalog_english/fw_sm.pdf?_gl=1*8ugof3*_gcl_au*OTQ3NjE2MTIwLjE3NTQ5MDMyODE.*_ga*NzIxODQzNjU3LjE3NTQ5MDMyODI.*_ga_3KFNZC07WW*czE3NTk0MjczODckbzgkZzEkdDE3NTk0Mjk2MzQkajYwJGwwJGgw,"Samtec FW-xx-03-G-D-120-160 series,  2 positions connector,  1.27 mm pitch,  Black,  Vertical mounting,  5.2 A,  300 V,  Surface Mount,  Gold plated",Samtec,FW-02-03-G-D-120-160,FW-xx-03-G-D-120-160,https://www.trustedparts.com/en/search/FW-02-03-G-D-120-160,Black,1.27,2,Vertical,5.2,300,Surface Mount,Gold,2
J_FW-03-03-G-D-120-160,J,FW-03-03-G-D-120-160,connector_footprints:FW-03-03-G-D-120-160,https://suddendocs.samtec.com/catalog_english/fw_sm.pdf?_gl=1*8ugof3*_gcl_au*OTQ3NjE2MTIwLjE3NTQ5MDMyODE.*_ga*NzIxODQzNjU3LjE3NTQ5MDMyODI.*_ga_3KFNZC07WW*czE3NTk0MjczODckbzgkZzEkdDE3NTk0Mjk2MzQkajYwJGwwJGgw,"Samtec FW-xx-03-G-D-120-160 series,  3 positions connector,  1.27 mm pitch,  Black,  Vertical mounting,  5.2 A,  300 V,  Surface Mount,  Gold plated",Samtec,FW-03-03-G-D-120-160,FW-xx-03-G-D-120-160,https://www.trustedparts.com/en/search/FW-03-03-G-D-120-160,Black,1.27,3,Vertical,5.2,300,Surface Mount,Gold,2
J_FW-04-03-G-D-120-160,J,FW-04-03-G-D-120-160,connector_footprints:FW-04-03-G-D-120-160,https://suddendocs.samtec.com/catalog_english/fw_sm.pdf?_gl=1*8ugof3*_gcl_au*OTQ3NjE2MTIwLjE3NTQ5MDMyODE.*_ga*NzIxODQzNjU3LjE3NTQ5MDMyODI.*_ga_3KFNZC07WW*czE3NTk0MjczODckbzgkZzEkdDE3NTk0Mjk2MzQkajYwJGwwJGgw,"Samtec FW-xx-03-G-D-120-160 series,  4 positions connector,  1.27 mm pitch,  Black,  Vertical mounting,  5.2 A,  300 V,  Surface Mount,  Gold plated",Samtec,FW-04-03-G-D-120-160,FW-xx-03-G-D-120-160,https://www.trustedparts.com/en/search/FW-04-03-G-D-120-160,Black,1.27,4,Vertical,5.2,300,Surface Mount,Gold,2
J_FW-05-03-G-D-120-160,J,FW-05-03-G-D-120-160,connector_footprints:FW-05-03-G-D-120-160,https://suddendocs.samtec.com/catalog_english/fw_sm.pdf?_gl=1*8ugof3*_gcl_au*OTQ3NjE2MTIwLjE3NTQ5MDMyODE.*_ga*NzIxODQzNjU3LjE3NTQ5MDMyODI.*_ga_3KFNZC07WW*czE3NTk0MjczODckbzgkZzEkdDE3NTk0Mjk2MzQkajYwJGwwJGgw,"Samtec FW-xx-03-G-D-120-160 series,  5 positions connector,  1.27 mm pitch,  Black,  Vertical mounting,  5.2 A,  300 V,  Surface Mount,  Gold plated",Samtec,FW-05-03-G-D-120-160,FW-xx-03-G-D-120-160,https://www.trustedparts.com/en/search/FW-05-03-G-D-120-160,Black,1.27,5,Vertical,5.2,300,Surface Mount,Gold,2
J_FW-06-03-G-D-120-160,J,FW-06-03-G-D-120-160,connector_footprints:FW-06-03-G-D-120-160,https://suddendocs.samtec.com/catalog_english/fw_sm.pdf?_gl=1*8ugof3*_gcl_au*OTQ3NjE2MTIwLjE3NTQ5MDMyODE.*_ga*NzIxODQzNjU3LjE3NTQ5MDMyODI.*_ga_3KFNZC07WW*czE3NTk0MjczODckbzgkZzEkdDE3NTk0Mjk2MzQkajYwJGwwJGgw,"Samtec FW-xx-03-G-D-120-160 series,  6 positions connector,  1.27 mm pitch,  Black,  Vertical mounting,  5.2 A,  300 V,  Surface Mount,  Gold plated",Samtec,FW-06-03-G-D-120-160,FW-xx-03-G-D-120-160,https://www.trustedparts.com/en/search/FW-06-03-G-D-120-160,Black,1.27,6,Vertical,5.2,300,Surface Mount,Gold,2
J_FW-07-03-G-D-120-160,J,FW-07-03-G-D-120-160,connector_footprints:FW-07-03-G-D-120-160,https://suddendocs.samtec.com/catalog_english/fw_sm.pdf?_gl=1*8ugof3*_gcl_au*OTQ3NjE2MTIwLjE3NTQ5MDMyODE.*_ga*NzIxODQzNjU3LjE3NTQ5MDMyODI.*_ga_3KFNZC07WW*czE3NTk0MjczODckbzgkZzEkdDE3NTk0Mjk2MzQkajYwJGwwJGgw,"Samtec FW-xx-03-G-D-120-160 series,  7 positions connector,  1.27 mm pitch,  Black,  Vertical mounting,  5.2 A,  300 V,  Surface Mount,  Gold plated",Samtec,FW-07-03-G-D-120-160,FW-xx-03-G-D-120-160,https://www.trustedparts.com/en/search/FW-07-03-G-D-120-160,Black,1.27,7,Vertical,5.2,300,Surface Mount,Gold,2
J_FW-08-03-G-D-120-160,J,FW-08-03-G-D-120-160,connector_footprints:FW-08-03-G-D-120-160,https://suddendocs.samtec.com/catalog_english/fw_sm.pdf?_gl=1*8ugof3*_gcl_au*OTQ3NjE2MTIwLjE3NTQ5MDMyODE.*_ga*NzIxODQzNjU3LjE3NTQ5MDMyODI.*_ga_3KFNZC07WW*czE3NTk0MjczODckbzgkZzEkdDE3NTk0Mjk2MzQkajYwJGwwJGgw,"Samtec FW-xx-03-G-D-120-160 series,  8 positions connector,  1.27 mm pitch,  Black,  Vertical mounting,  5.2 A,  300 V,  Surface Mount,  Gold plated",Samtec,FW-08-03-G-D-120-160,FW-xx-03-G-D-120-160,https://www.trustedparts.com/en/search/FW-08-03-G-D-120-160,Black,1.27,8,Vertical,5.2,300,Surface Mount,Gold,2
J_FW-09-03-G-D-120-160,J,FW-09-03-G-D-120-160,connector_footprints:FW-09-03-G-D-120-160,https://suddendocs.samtec.com/catalog_english/fw_sm.pdf?_gl=1*8ugof3*_gcl_au*OTQ3NjE2MTIwLjE3NTQ5MDMyODE.*_ga*NzIxODQzNjU3LjE3NTQ5MDMyODI.*_ga_3KFNZC07WW*czE3NTk0MjczODckbzgkZzEkdDE3NTk0Mjk2MzQkajYwJGwwJGgw,"Samtec FW-xx-03-G-D-120-160 series,  9 positions connector,  1.27 mm pitch,  Black,  Vertical mounting,  5.2 A,  300 V,  Surface Mount,  Gold plated",Samtec,FW-09-03-G-D-120-160,FW-xx-03-G-D-120-160,https://www.trustedparts.com/en/search/FW-09-03-G-D-120-160,Black,1.27,9,Vertical,5.2,300,Surface Mount,Gold,2
J_FW-10-03-G-D-120-160,J,FW-10-03-G-D-120-160,connector_footprints:FW-10-03-G-D-120-160,https://suddendocs.samtec.com/catalog_english/fw_sm.pdf?_gl=1*8ugof3*_gcl_au*OTQ3NjE2MTIwLjE3NTQ5MDMyODE.*_ga*NzIxODQzNjU3LjE3NTQ5MDMyODI.*_ga_3KFNZC07WW*czE3NTk0MjczODckbzgkZzEkdDE3NTk0Mjk2MzQkajYwJGwwJGgw,"Samtec FW-xx-03-G-D-120-160 series,  10 positions connector,  1.27 mm pitch,  Black,  Vertical mounting,  5.2 A,  300 V,  Surface Mount,  Gold plated",Samtec,FW-10-03-G-D-120-160,FW-xx-03-G-D-120-160,https://www.trustedparts.com/en/search/FW-10-03-G-D-120-160,Black,1.27,10,Vertical,5.2,300,Surface Mount,Gold,2
J_FW-11-03-G-D-120-160,J,FW-11-03-G-D-120-160,connector_footprints:FW-11-03-G-D-120-160,https://suddendocs.samtec.com/catalog_english/fw_sm.pdf?_gl=1*8ugof3*_gcl_au*OTQ3NjE2MTIwLjE3NTQ5MDMyODE.*_ga*NzIxODQzNjU3LjE3NTQ5MDMyODI.*_ga_3KFNZC07WW*czE3NTk0MjczODckbzgkZzEkdDE3NTk0Mjk2MzQkajYwJGwwJGgw,"Samtec FW-xx-03-G-D-120-160 series,  11 positions connector,  1.27 mm pitch,  Black,  Vertical mounting,  5.2 A,  300 V,  Surface Mount,  Gold plated",Samtec,FW-11-03-G-D-120-160,FW-xx-03-G-D-120-160,https://www.trustedparts.com/en/search/FW-11-03-G-D-120-160,Black,1.27,11,Vertical,5.2,300,Surface Mount,Gold,2
