Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Transistor Type
Q_NVMFS5C460NLWFAFT1G,Q,40.0 V,transistor_footprints:SO-8FL,https://www.onsemi.com/pdf/datasheet/nvmfs5c460nl-d.pdf,Transistor 40.0 V,Onsemi,NVMFS5C460NLWFAFT1G,NVMFS5C460NLWFAFT1G,https://www.trustedparts.com/en/search/NVMFS5C460NLWFAFT1G,78.0,N-Channel
