Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Collector Current (A),Transistor Type
Q_MMBTA06-7-F,Q,80 V,transistor_footprints:SOT23-3,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIODS20593/DIODS20593-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Transistor 80 V,Diodes Incorporated,MMBTA06-7-F,MMBTA06-7-F,https://www.trustedparts.com/en/search/MMBTA06-7-F,-,0.5,NPN
