Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type
C_HV0810-2R7105-R,C,1 F,capacitor_footprints:C_138x315_H13_5_3_5x8Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdf,CAP SMD 1 F Supercapacitor 10% 138x315_H13_5 2.7V,Eaton Electronics,HV0810-2R7105-R,Supercapacitor,10%,2.7V,138x315_H13_5,3_5x8,HV0810-2R7,https://www.trustedparts.com/en/search/HV0810-2R7105-R,Supercapacitor
C_HV0820-2R7305-R,C,3 F,capacitor_footprints:C_138x315_H21_3_5x8Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdf,CAP SMD 3 F Supercapacitor 10% 138x315_H21 2.7V,Eaton Electronics,HV0820-2R7305-R,Supercapacitor,10%,2.7V,138x315_H21,3_5x8,HV0820-2R7,https://www.trustedparts.com/en/search/HV0820-2R7305-R,Supercapacitor
C_HV1020-2R7505-R,C,5 F,capacitor_footprints:C_197x394_H22_3_5_0x10Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdf,CAP SMD 5 F Supercapacitor 10% 197x394_H22_3 2.7V,Eaton Electronics,HV1020-2R7505-R,Supercapacitor,10%,2.7V,197x394_H22_3,5_0x10,HV1020-2R7,https://www.trustedparts.com/en/search/HV1020-2R7505-R,Supercapacitor
C_HV0830-2R7605-R,C,6 F,capacitor_footprints:C_138x315_H31_3_5x8Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdf,CAP SMD 6 F Supercapacitor 10% 138x315_H31 2.7V,Eaton Electronics,HV0830-2R7605-R,Supercapacitor,10%,2.7V,138x315_H31,3_5x8,HV0830-2R7,https://www.trustedparts.com/en/search/HV0830-2R7605-R,Supercapacitor
C_HV1030-2R7106-R,C,10 F,capacitor_footprints:C_197x394_H31_5_5_0x10Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdf,CAP SMD 10 F Supercapacitor 10% 197x394_H31_5 2.7V,Eaton Electronics,HV1030-2R7106-R,Supercapacitor,10%,2.7V,197x394_H31_5,5_0x10,HV1030-2R7,https://www.trustedparts.com/en/search/HV1030-2R7106-R,Supercapacitor
C_HV1325-2R7156-R,C,15 F,capacitor_footprints:C_197x512_H28_4_5_0x10Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdf,CAP SMD 15 F Supercapacitor 10% 197x512_H28_4 2.7V,Eaton Electronics,HV1325-2R7156-R,Supercapacitor,10%,2.7V,197x512_H28_4,5_0x13,HV1325-2R7,https://www.trustedparts.com/en/search/HV1325-2R7156-R,Supercapacitor
C_HV1625-2R7256-R,C,25 F,capacitor_footprints:C_295x630_H28_4_5_0x10Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdf,CAP SMD 25 F Supercapacitor 10% 295x630_H28_4 2.7V,Eaton Electronics,HV1625-2R7256-R,Supercapacitor,10%,2.7V,295x630_H28_4,7_5x16,HV1625-2R7,https://www.trustedparts.com/en/search/HV1625-2R7256-R,Supercapacitor
