Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_744373680022,L,220 nH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/0022.pdf,INDUCTOR SMD 220 nH ±20%,Wurth Elektronik,744373680022,±20%,74437368,https://www.trustedparts.com/en/search/744373680022,41.4,1.0
L_744373680036,L,360 nH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/0036.pdf,INDUCTOR SMD 360 nH ±20%,Wurth Elektronik,744373680036,±20%,74437368,https://www.trustedparts.com/en/search/744373680036,36.2,1.2
L_744373680039,L,390 nH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/0039.pdf,INDUCTOR SMD 390 nH ±20%,Wurth Elektronik,744373680039,±20%,74437368,https://www.trustedparts.com/en/search/744373680039,35.3,1.3
L_744373680045,L,450 nH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/0045.pdf,INDUCTOR SMD 450 nH ±20%,Wurth Elektronik,744373680045,±20%,74437368,https://www.trustedparts.com/en/search/744373680045,32.6,1.5
L_744373680056,L,560 nH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/0056.pdf,INDUCTOR SMD 560 nH ±20%,Wurth Elektronik,744373680056,±20%,74437368,https://www.trustedparts.com/en/search/744373680056,29.3,1.8
L_744373680068,L,680 nH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/0068.pdf,INDUCTOR SMD 680 nH ±20%,Wurth Elektronik,744373680068,±20%,74437368,https://www.trustedparts.com/en/search/744373680068,23.8,2.7
L_74437368010,L,1.0 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74437368010,±20%,74437368,https://www.trustedparts.com/en/search/74437368010,21.3,3.3
L_74437368022,L,2.2 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/022.pdf,INDUCTOR SMD 2.2 µH ±20%,Wurth Elektronik,74437368022,±20%,74437368,https://www.trustedparts.com/en/search/74437368022,14.3,7.0
L_74437368033,L,3.3 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/033.pdf,INDUCTOR SMD 3.3 µH ±20%,Wurth Elektronik,74437368033,±20%,74437368,https://www.trustedparts.com/en/search/74437368033,11.1,11.8
L_74437368039,L,3.9 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/039.pdf,INDUCTOR SMD 3.9 µH ±20%,Wurth Elektronik,74437368039,±20%,74437368,https://www.trustedparts.com/en/search/74437368039,10.3,14.5
L_74437368047,L,4.7 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/047.pdf,INDUCTOR SMD 4.7 µH ±20%,Wurth Elektronik,74437368047,±20%,74437368,https://www.trustedparts.com/en/search/74437368047,9.4,15.5
L_74437368056,L,5.6 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/056.pdf,INDUCTOR SMD 5.6 µH ±20%,Wurth Elektronik,74437368056,±20%,74437368,https://www.trustedparts.com/en/search/74437368056,8.7,19.3
L_74437368068,L,6.8 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/068.pdf,INDUCTOR SMD 6.8 µH ±20%,Wurth Elektronik,74437368068,±20%,74437368,https://www.trustedparts.com/en/search/74437368068,8.6,23.3
L_74437368100,L,10.0 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/100.pdf,INDUCTOR SMD 10.0 µH ±20%,Wurth Elektronik,74437368100,±20%,74437368,https://www.trustedparts.com/en/search/74437368100,7.0,30.0
L_74437368150,L,15.0 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/150.pdf,INDUCTOR SMD 15.0 µH ±20%,Wurth Elektronik,74437368150,±20%,74437368,https://www.trustedparts.com/en/search/74437368150,5.7,45.0
L_74437368220,L,22.0 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/220.pdf,INDUCTOR SMD 22.0 µH ±20%,Wurth Elektronik,74437368220,±20%,74437368,https://www.trustedparts.com/en/search/74437368220,4.5,74.0
L_74437368330,L,33.0 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/330.pdf,INDUCTOR SMD 33.0 µH ±20%,Wurth Elektronik,74437368330,±20%,74437368,https://www.trustedparts.com/en/search/74437368330,3.75,112.0
L_74437368470,L,47.0 µH,inductor_footprints:74437368,https://www.we-online.com/components/products/datasheet/470.pdf,INDUCTOR SMD 47.0 µH ±20%,Wurth Elektronik,74437368470,±20%,74437368,https://www.trustedparts.com/en/search/74437368470,2.95,167.0
