Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Component Type
R_ERJ-6DQF1R0V,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R0V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R0V,Resistor
R_ERJ-6DQF1R1V,R,1.1 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.1 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R1V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R1V,Resistor
R_ERJ-6DQF1R2V,R,1.2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.2 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R2V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R2V,Resistor
R_ERJ-6DQF1R3V,R,1.3 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.3 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R3V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R3V,Resistor
R_ERJ-6DQF1R5V,R,1.5 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.5 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R5V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R5V,Resistor
R_ERJ-6DQF1R6V,R,1.6 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.6 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R6V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R6V,Resistor
R_ERJ-6DQF1R8V,R,1.8 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.8 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R8V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R8V,Resistor
R_ERJ-6DQF2R0V,R,2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2 Ω 1% 0805 150V,Panasonic,ERJ-6DQF2R0V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF2R0V,Resistor
R_ERJ-6DQF2R2V,R,2.2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2.2 Ω 1% 0805 150V,Panasonic,ERJ-6DQF2R2V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF2R2V,Resistor
R_ERJ-6DQF2R4V,R,2.4 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2.4 Ω 1% 0805 150V,Panasonic,ERJ-6DQF2R4V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF2R4V,Resistor
