Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Capacitor Type
C_XV3550-2R7307-R,C,300 F,capacitor_footprints:C_953x1378_H53_24_2x35Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdf,CAP SMD 300 F Supercapacitor 10% 953x1378_H53 2.7V,Eaton Electronics,XV3550-2R7307-R,Supercapacitor,10%,2.7V,953x1378_H53,24_2x35,XV3550-2R7,https://www.trustedparts.com/en/search/XV3550-2R7307-R,Supercapacitor
C_XV3560-2R7407-R,C,400 F,capacitor_footprints:C_953x1378_H63_24_2x35Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdf,CAP SMD 400 F Supercapacitor 10% 953x1378_H63 2.7V,Eaton Electronics,XV3560-2R7407-R,Supercapacitor,10%,2.7V,953x1378_H63,24_2x35,XV3560-2R7,https://www.trustedparts.com/en/search/XV3560-2R7407-R,Supercapacitor
C_XV3585-2R7607-R,C,600 F,capacitor_footprints:C_953x1378_H87_5_24_2x35Metric,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hv-supercapacitors-cylindrical-cells-data-sheet.pdf,CAP SMD 600 F Supercapacitor 10% 953x1378_H87_5 2.7V,Eaton Electronics,XV3585-2R7607-R,Supercapacitor,10%,2.7V,953x1378_H87_5,24_2x35,XV3585-2R7,https://www.trustedparts.com/en/search/XV3585-2R7607-R,Supercapacitor
