Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Collector Current (A),Transistor Type
Q_SI2374DS-T1-BE3,Q,20.0 V,transistor_footprints:SOT23,https://www.vishay.com/docs/62947/si2374ds.pdf,Transistor 20.0 V,Vishay Semiconductors,SI2374DS-T1-BE3,SI2374DS-T1-BE3,https://www.trustedparts.com/en/search/SI2374DS-T1-BE3,5.9,-,N-Channel
