Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_744373240010,L,100 nH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/0010.pdf,INDUCTOR SMD 100 nH ±20%,Wurth Elektronik,744373240010,±20%,74437324,https://www.trustedparts.com/en/search/744373240010,16.5,4.0
L_744373240022,L,220 nH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/0022.pdf,INDUCTOR SMD 220 nH ±20%,Wurth Elektronik,744373240022,±20%,74437324,https://www.trustedparts.com/en/search/744373240022,11.4,7.3
L_744373240033,L,330 nH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/0033.pdf,INDUCTOR SMD 330 nH ±20%,Wurth Elektronik,744373240033,±20%,74437324,https://www.trustedparts.com/en/search/744373240033,10.5,8.6
L_744373240047,L,470 nH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744373240047,±20%,74437324,https://www.trustedparts.com/en/search/744373240047,8.7,14.0
L_744373240056,L,560 nH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/0056.pdf,INDUCTOR SMD 560 nH ±20%,Wurth Elektronik,744373240056,±20%,74437324,https://www.trustedparts.com/en/search/744373240056,7.9,16.0
L_744373240068,L,680 nH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/0068.pdf,INDUCTOR SMD 680 nH ±20%,Wurth Elektronik,744373240068,±20%,74437324,https://www.trustedparts.com/en/search/744373240068,7.3,19.0
L_74437324010,L,1.0 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74437324010,±20%,74437324,https://www.trustedparts.com/en/search/74437324010,6.2,27.0
L_74437324012,L,1.2 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/012.pdf,INDUCTOR SMD 1.2 µH ±20%,Wurth Elektronik,74437324012,±20%,74437324,https://www.trustedparts.com/en/search/74437324012,5.85,30.0
L_74437324015,L,1.5 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/015.pdf,INDUCTOR SMD 1.5 µH ±20%,Wurth Elektronik,74437324015,±20%,74437324,https://www.trustedparts.com/en/search/74437324015,4.9,42.0
L_74437324022,L,2.2 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/022.pdf,INDUCTOR SMD 2.2 µH ±20%,Wurth Elektronik,74437324022,±20%,74437324,https://www.trustedparts.com/en/search/74437324022,4.05,61.0
L_74437324033,L,3.3 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/033.pdf,INDUCTOR SMD 3.3 µH ±20%,Wurth Elektronik,74437324033,±20%,74437324,https://www.trustedparts.com/en/search/74437324033,3.5,76.0
L_74437324047,L,4.7 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/047.pdf,INDUCTOR SMD 4.7 µH ±20%,Wurth Elektronik,74437324047,±20%,74437324,https://www.trustedparts.com/en/search/74437324047,2.95,105.0
L_74437324056,L,5.6 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/056.pdf,INDUCTOR SMD 5.6 µH ±20%,Wurth Elektronik,74437324056,±20%,74437324,https://www.trustedparts.com/en/search/74437324056,2.6,125.0
L_74437324068,L,6.8 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/068.pdf,INDUCTOR SMD 6.8 µH ±20%,Wurth Elektronik,74437324068,±20%,74437324,https://www.trustedparts.com/en/search/74437324068,2.35,172.0
L_74437324082,L,8.2 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/082.pdf,INDUCTOR SMD 8.2 µH ±20%,Wurth Elektronik,74437324082,±20%,74437324,https://www.trustedparts.com/en/search/74437324082,2.3,180.0
L_74437324100,L,10.0 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/100.pdf,INDUCTOR SMD 10.0 µH ±20%,Wurth Elektronik,74437324100,±20%,74437324,https://www.trustedparts.com/en/search/74437324100,1.95,243.0
L_74437324150,L,15.0 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/150.pdf,INDUCTOR SMD 15.0 µH ±20%,Wurth Elektronik,74437324150,±20%,74437324,https://www.trustedparts.com/en/search/74437324150,1.6,374.0
L_74437324220,L,22.0 µH,inductor_footprints:74437324,https://www.we-online.com/components/products/datasheet/220.pdf,INDUCTOR SMD 22.0 µH ±20%,Wurth Elektronik,74437324220,±20%,74437324,https://www.trustedparts.com/en/search/74437324220,1.3,500.0
