Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Transistor Type
Q_SI7113ADN-T1-GE3,Q,-100.0 V,transistor_footprints:PowerPAK 1212-8,https://www.vishay.com/docs/77678/si7113adn.pdf,Transistor -100.0 V,Vishay Semiconductors,SI7113ADN-T1-GE3,SI7113ADN-T1-GE3,https://www.trustedparts.com/en/search/SI7113ADN-T1-GE3,-10.8,P-Channel
