Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_744040520047,L,470 nH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744040520047,±20%,74404052,https://www.trustedparts.com/en/search/744040520047,4.9,0.0139
L_74404052010,L,1.0 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/010.pdf,INDUCTOR SMD 1.0 µH ±20%,Wurth Elektronik,74404052010,±20%,74404052,https://www.trustedparts.com/en/search/74404052010,3.9,0.0198
L_74404052012,L,1.2 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/012.pdf,INDUCTOR SMD 1.2 µH ±20%,Wurth Elektronik,74404052012,±20%,74404052,https://www.trustedparts.com/en/search/74404052012,3.6,0.0234
L_74404052015,L,1.5 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/015.pdf,INDUCTOR SMD 1.5 µH ±20%,Wurth Elektronik,74404052015,±20%,74404052,https://www.trustedparts.com/en/search/74404052015,3.3,0.0257
L_74404052022,L,2.2 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/022.pdf,INDUCTOR SMD 2.2 µH ±20%,Wurth Elektronik,74404052022,±20%,74404052,https://www.trustedparts.com/en/search/74404052022,3.0,0.0316
L_74404052033,L,3.3 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/033.pdf,INDUCTOR SMD 3.3 µH ±20%,Wurth Elektronik,74404052033,±20%,74404052,https://www.trustedparts.com/en/search/74404052033,2.6,0.0422
L_74404052039,L,3.9 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/039.pdf,INDUCTOR SMD 3.9 µH ±20%,Wurth Elektronik,74404052039,±20%,74404052,https://www.trustedparts.com/en/search/74404052039,2.4,0.0505
L_74404052047,L,4.7 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/047.pdf,INDUCTOR SMD 4.7 µH ±20%,Wurth Elektronik,74404052047,±20%,74404052,https://www.trustedparts.com/en/search/74404052047,2.3,0.0559
L_74404052056,L,5.6 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/056.pdf,INDUCTOR SMD 5.6 µH ±20%,Wurth Elektronik,74404052056,±20%,74404052,https://www.trustedparts.com/en/search/74404052056,2.1,0.0675
L_74404052068,L,6.8 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/068.pdf,INDUCTOR SMD 6.8 µH ±20%,Wurth Elektronik,74404052068,±20%,74404052,https://www.trustedparts.com/en/search/74404052068,1.9,0.0827
L_74404052075,L,7.5 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/075.pdf,INDUCTOR SMD 7.5 µH ±20%,Wurth Elektronik,74404052075,±20%,74404052,https://www.trustedparts.com/en/search/74404052075,1.7,0.0968
L_74404052100,L,10.0 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/100.pdf,INDUCTOR SMD 10.0 µH ±20%,Wurth Elektronik,74404052100,±20%,74404052,https://www.trustedparts.com/en/search/74404052100,1.6,0.109
L_74404052150,L,15.0 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/150.pdf,INDUCTOR SMD 15.0 µH ±20%,Wurth Elektronik,74404052150,±20%,74404052,https://www.trustedparts.com/en/search/74404052150,1.3,0.162
L_74404052220,L,22.0 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/220.pdf,INDUCTOR SMD 22.0 µH ±20%,Wurth Elektronik,74404052220,±20%,74404052,https://www.trustedparts.com/en/search/74404052220,1.15,0.225
L_74404052330,L,33.0 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/330.pdf,INDUCTOR SMD 33.0 µH ±20%,Wurth Elektronik,74404052330,±20%,74404052,https://www.trustedparts.com/en/search/74404052330,0.95,0.387
L_74404052470,L,47.0 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/470.pdf,INDUCTOR SMD 47.0 µH ±20%,Wurth Elektronik,74404052470,±20%,74404052,https://www.trustedparts.com/en/search/74404052470,0.8,0.521
L_74404052560,L,56.0 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/560.pdf,INDUCTOR SMD 56.0 µH ±20%,Wurth Elektronik,74404052560,±20%,74404052,https://www.trustedparts.com/en/search/74404052560,0.72,0.627
L_74404052680,L,68.0 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/680.pdf,INDUCTOR SMD 68.0 µH ±20%,Wurth Elektronik,74404052680,±20%,74404052,https://www.trustedparts.com/en/search/74404052680,0.62,0.769
L_74404052101,L,100.0 µH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/101.pdf,INDUCTOR SMD 100.0 µH ±20%,Wurth Elektronik,74404052101,±20%,74404052,https://www.trustedparts.com/en/search/74404052101,0.55,1.09
