Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Collector Current (A),Transistor Type
Q_SIA436DJ-T1-GE3,Q,8 V,transistor_footprints:PowerPAK SC-70,https://www.vishay.com/docs/63535/sia436dj.pdf,Transistor 8 V,Vishay Semiconductors,SIA436DJ-T1-GE3,SIA436DJ-T1-GE3,https://www.trustedparts.com/en/search/SIA436DJ-T1-GE3,12.0,-,N-Channel
