Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Component Type
RT_NTCS0805E3103JHT,RT,10 kΩ,resistor_footprints:RT_0805_RT_2012Metric,https://www.vishay.com/docs/29044/ntcs0805e3t.pdf,RES SMD 10 kΩ 5% 0805_RT 50V,Vishay,NTCS0805E3103JHT,5%,5 ppm/°C,50V,0805_RT,2012,NTCS0805E3,https://www.trustedparts.com/en/search/NTCS0805E3103JHT,Thermistor
RT_NTCS0805E3223JHT,RT,22 kΩ,resistor_footprints:RT_0805_RT_2012Metric,https://www.vishay.com/docs/29044/ntcs0805e3t.pdf,RES SMD 22 kΩ 5% 0805_RT 50V,Vishay,NTCS0805E3223JHT,5%,5 ppm/°C,50V,0805_RT,2012,NTCS0805E3,https://www.trustedparts.com/en/search/NTCS0805E3223JHT,Thermistor
RT_NTCS0805E3333JHT,RT,33 kΩ,resistor_footprints:RT_0805_RT_2012Metric,https://www.vishay.com/docs/29044/ntcs0805e3t.pdf,RES SMD 33 kΩ 5% 0805_RT 50V,Vishay,NTCS0805E3333JHT,5%,5 ppm/°C,50V,0805_RT,2012,NTCS0805E3,https://www.trustedparts.com/en/search/NTCS0805E3333JHT,Thermistor
RT_NTCS0805E3473JHT,RT,47 kΩ,resistor_footprints:RT_0805_RT_2012Metric,https://www.vishay.com/docs/29044/ntcs0805e3t.pdf,RES SMD 47 kΩ 5% 0805_RT 50V,Vishay,NTCS0805E3473JHT,5%,5 ppm/°C,50V,0805_RT,2012,NTCS0805E3,https://www.trustedparts.com/en/search/NTCS0805E3473JHT,Thermistor
RT_NTCS0805E3334JHT,RT,330 kΩ,resistor_footprints:RT_0805_RT_2012Metric,https://www.vishay.com/docs/29044/ntcs0805e3t.pdf,RES SMD 330 kΩ 5% 0805_RT 50V,Vishay,NTCS0805E3334JHT,5%,5 ppm/°C,50V,0805_RT,2012,NTCS0805E3,https://www.trustedparts.com/en/search/NTCS0805E3334JHT,Thermistor
