Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Pin Count,Mounting Angle,Mounting Style,Number of Rows
S_TS28-63-63-BL-260-RA-D,S,TS28-63-63-BL-260-RA-D,tactile_switches_footprints:TS28-BL,https://www.sameskydevices.com/product/resource/ts28.pdf,"Same Sky Right Angle mounting,  Through Hole, ",Same Sky,TS28-63-63-BL-260-RA-D,TS28-63-63-BL-260-RA-D,https://www.trustedparts.com/en/search/TS28-63-63-BL-260-RA-D,4,Right Angle,Through Hole,2
