Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Drain Current (A),Collector Current (A),Transistor Type
Q_MMBT3904LT3G,Q,40 V,transistor_footprints:SOT23-3,https://www.onsemi.com/pdf/datasheet/mmbt3904lt1-d.pdf,Transistor 40 V,Onsemi,MMBT3904LT3G,MMBT3904LT3G,https://www.trustedparts.com/en/search/MMBT3904LT3G,-,0.2,NPN
